matrix_id,source_commit,case_id,sweep,operation,axis,axis_value,points,features,vertices,radius_fraction,window_low,window_high,cpu_workers,warmups,trials,replications,cpu_ingest_seconds_median,cpu_ingest_seconds_min,cpu_ingest_seconds_max,cpu_index_build_seconds_median,cpu_index_build_seconds_min,cpu_index_build_seconds_max,cpu_candidate_seconds_median,cpu_candidate_seconds_min,cpu_candidate_seconds_max,cpu_exact_seconds_median,cpu_exact_seconds_min,cpu_exact_seconds_max,cpu_query_seconds_median,cpu_query_seconds_min,cpu_query_seconds_max,cpu_materialize_seconds_median,cpu_materialize_seconds_min,cpu_materialize_seconds_max,cpu_end_to_end_seconds_median,cpu_end_to_end_seconds_min,cpu_end_to_end_seconds_max,gpu_ingest_seconds_median,gpu_ingest_seconds_min,gpu_ingest_seconds_max,gpu_index_build_seconds_median,gpu_index_build_seconds_min,gpu_index_build_seconds_max,gpu_candidate_seconds_median,gpu_candidate_seconds_min,gpu_candidate_seconds_max,gpu_exact_seconds_median,gpu_exact_seconds_min,gpu_exact_seconds_max,gpu_query_seconds_median,gpu_query_seconds_min,gpu_query_seconds_max,gpu_materialize_seconds_median,gpu_materialize_seconds_min,gpu_materialize_seconds_max,gpu_end_to_end_seconds_median,gpu_end_to_end_seconds_min,gpu_end_to_end_seconds_max,gpu_end_to_end_speedup,gpu_resident_query_speedup,reused_index_break_even_queries_median,materialized_reuse_break_even_queries_median,matches,cpu_candidate_pairs,cpu_rss_bytes_max,cpu_gpu_used_bytes_max,gpu_candidate_pairs,gpu_rss_bytes_max,gpu_gpu_used_bytes_max,maximum_absolute_distance_error,maximum_relative_distance_error
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_scale-50000-68c93cd31c,nearest_scale,nearest,points,50000,50000,1024,9,,,,8,1,3,3,0.005677302004187368,0.005326906990376301,0.005766959002357908,6.0295991715975106e-05,5.9031008277088404e-05,6.401399150490761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03533127899572719,0.034501970003475435,0.046181555997463875,5.8707009884528816e-05,4.315200203564018e-05,0.00027170700195711106,0.04143024099175818,0.04028643800120335,0.05162620100600179,0.04087765500298701,0.04041414399398491,0.04127160500502214,0.039116486004786566,0.03615758100931998,0.039131711004301906,0.0011874820047523826,0.001170218994957395,0.0011983500007772818,0.010121582003193907,0.010111543000675738,0.010334774997318164,0.01130906400794629,0.011299341000267304,0.011514686993905343,0.0014396040060091764,0.001436771999578923,0.0014837950002402067,0.0927302540076198,0.08932039301726036,0.0934017980034696,0.44678235205042993,3.1241558957400666,4,4,50000,,404537344,749142016,1683800,764084224,755433472,6.351203947932693e-11,0.005489987809407114
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_vertices-129-f2d5a6938f,nearest_vertices,nearest,vertices,129,100000,64,129,,,,8,1,3,3,0.012401793006574735,0.012289427992072888,0.01251391100231558,2.1925996406935155e-05,2.1742001990787685e-05,2.545499592088163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18553100200369954,0.1776132619997952,0.18561842599592637,0.0006589159893337637,0.0006431210058508441,0.0006648319977102801,0.198576429989771,0.19081374700181186,0.19861363699601498,0.03669569701014552,0.036514054008875974,0.036880729006952606,0.034227258001919836,0.030477872001938522,0.04809441100223921,0.0010418390011182055,0.0010400700120953843,0.0010483660007594153,0.013207056006649509,0.0131476480019046,0.013270188006572425,0.01425064900831785,0.014183674997184426,0.014289587998064235,0.0018730029987636954,0.0018640240014065057,0.002009092000662349,0.0870399920095224,0.08340630000748206,0.10091376001946628,2.2814389731107307,13.019126489987116,1,1,100000,,417857536,749142016,297081,792788992,757530624,7.541807930371106e-14,1.5796613378701198e-06
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_vertices-2-cc475d32c1,nearest_vertices,nearest,vertices,2,100000,64,2,,,,8,1,3,3,0.01245996700890828,0.0122883630101569,0.012838687005569227,2.1821993868798018e-05,2.0195002434775233e-05,2.5244997232221067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02548108500195667,0.02499240900215227,0.02582429800531827,0.0006064540066290647,0.0005838619981659576,0.0008074509969446808,0.03866036899853498,0.03855015900626313,0.03873931002453901,0.034800421010004357,0.033870272993226536,0.034942113008582965,0.033647121003014036,0.030556327998056076,0.03443734000029508,0.0010408859961898997,0.0010383750050095841,0.001053950996720232,0.009153599006822333,0.008979370992165059,0.009261806990252808,0.010191974011831917,0.010015740990638733,0.01031575798697304,0.0017489879974164069,0.001735559999360703,0.0017724339995766059,0.07960558598279022,0.07710804999805987,0.08132041501812637,0.4856489468828593,2.5001128311724052,4,4,100000,,417591296,749142016,297081,754221056,757530624,3.865623772978973e-11,0.00014688787960131497
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_vertices-33-3f4395f219,nearest_vertices,nearest,vertices,33,100000,64,33,,,,8,1,3,3,0.012380380998365581,0.011920129007194191,0.012916826002765447,2.1507992642000318e-05,2.081500133499503e-05,2.2621999960392714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05541676400753204,0.05528655700618401,0.060077861009631306,0.0006539440073538572,0.0006359609978972003,0.0007497309998143464,0.06845572800375521,0.06788213801337406,0.0737652330135461,0.036080942998523824,0.03558438901382033,0.03635600699635688,0.03196166400448419,0.03050067400909029,0.036667162989033386,0.00103713599673938,0.0010338040010537952,0.001056041000992991,0.01006718999997247,0.01002044700726401,0.010327856987714767,0.011123231000965461,0.01105758300400339,0.011361660988768563,0.001749831993947737,0.0017268739902647212,0.0017515430081402883,0.08033051001257263,0.07996817398816347,0.08562287999666296,0.8521759415325649,4.9820743633501845,2,2,100000,,417611776,749142016,297081,756215808,757530624,3.218306240659366e-13,1.0533296913799e-05
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,nearest_vertices-9-cfe20e77eb,nearest_vertices,nearest,vertices,9,100000,64,9,,,,8,1,3,3,0.012174948991741985,0.011942755998461507,0.012739437006530352,2.21840018639341e-05,1.9695013179443777e-05,2.2227002773433924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.027479347001644783,0.02747425298730377,0.027545685006771237,0.0007012979913270101,0.0006583310023415834,0.0007541140075773001,0.04032722799456678,0.04026478201558348,0.04094226600136608,0.035461703009787016,0.03519588000199292,0.03556647800724022,0.03133964400331024,0.029854776003048755,0.03328712300572079,0.0010428990062791854,0.0010320009896531701,0.001045508004608564,0.009267700006603263,0.009257819008780643,0.009296310992795043,0.010305064002750441,0.010289819998433813,0.010339209999074228,0.0017220300069311634,0.0017214679974131286,0.0017267970106331632,0.07860153101501055,0.07743310401565395,0.08077535801567137,0.5130590648020009,2.6665867377738257,4,4,100000,,417574912,749142016,297081,748347392,757530624,2.2067199933620456e-11,0.0010086078551499098
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,window_scale-100000-5f7d537e38,window_scale,window,points,100000,100000,1024,17,,0.25,0.75,8,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013300349470228e-05,4.00300050387159e-05,4.099300713278353e-05,0.00047168000310193747,0.00046905199997127056,0.0004733499954454601,0.000512673010234721,0.0005090820050099865,0.0005134829989401624,0.03207905200542882,0.03152995600248687,0.032490194993442856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004717179996077903,0.004643854001187719,0.004730638989713043,0.002709103995584883,0.0026531339972279966,0.0027710190042853355,0.039505335997091606,0.03903161399648525,0.03978718299185857,0.012977310464400661,0.008507838057498517,,,25069,,386629632,749142016,,665731072,753336320,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,window_scale-1000000-b088778f52,window_scale,window,points,1000000,1000000,1024,17,,0.25,0.75,8,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008747029933147132,0.000870090996613726,0.0010506550024729222,0.004892858996754512,0.0048822469980223104,0.004895671998383477,0.005767561990069225,0.005765762994997203,0.005932902000495233,0.035353761006263085,0.035217822005506605,0.03623619501013309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006285989002208225,0.006258234003325924,0.006540956994285807,0.003959560999646783,0.0036777950008399785,0.0040416980045847595,0.04546337200736161,0.04528979001042899,0.046818850009003654,0.1268617292429457,0.13915121280158715,,,250430,,404652032,749142016,,688435200,784793600,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,window_scale-10000000-bd7fe9587d,window_scale,window,points,10000000,10000000,1024,17,,0.25,0.75,8,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661624301050324,0.016588407990639098,0.017061250997358002,0.0531095960031962,0.0527666949928971,0.05311446500127204,0.06972583901369944,0.0693551029835362,0.07017571599863004,0.10219867400883231,0.10033717499754857,0.10354397199989762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667629999574274,0.016523753001820296,0.016745205997722223,0.005656250999891199,0.005631681997328997,0.005759006002335809,0.1246253100107424,0.12271406299259979,0.12572397600160912,0.5594837758693579,0.9969169588554374,,3,2499251,,545853440,749142016,,1123168256,1088880640,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,window_scale-100000000-d4ac854e16,window_scale,window,points,100000000,100000000,1024,17,,0.25,0.75,8,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914998150023166,0.19095369199931156,0.19212156599678565,0.5385883270064369,0.5347098380007083,0.5422424239950487,0.7300881420087535,0.7268314039974939,0.7331961159943603,0.5365266500011785,0.532849769006134,0.5568152150081005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13352885899075773,0.13339997000002768,0.1342133979924256,0.031439304002560675,0.031424764994881116,0.03154970500327181,0.7021793519961648,0.6979283330001635,0.7216399500030093,1.0397459565469267,1.4341455206740843,10,1,24996692,,1986322432,749142016,,4424798208,4058447872,0.0,0.0
ea50b93f1817b252,621212fd37cb221cc8322c50cc4f5ea663a34064,window_scale-50000000-74c0f31ae2,window_scale,window,points,50000000,50000000,1024,17,,0.25,0.75,8,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09758434700779617,0.09706262999679893,0.09770042699528858,0.2688494169997284,0.2683722669898998,0.2689560519938823,0.36595661399769597,0.36591204699652735,0.36665647898917086,0.3024401860020589,0.2991125390108209,0.3024747669987846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684581350069493,0.06842036699526943,0.06865245600056369,0.016433654993306845,0.016374197002733126,0.016441940009826794,0.38723475000006147,0.38419865000469144,0.3873748420155607,0.9450510678538997,1.4254602027631955,11,2,12498934,,1187119104,749142016,,2541613056,2407989248,0.0,0.0
