dataset_id,algorithm,engine,batch_size,latency_ms,latency_ms_min,latency_ms_max,rows_per_second,speedup_vs_cpu,break_even_batches
r1000000-f64-290325b13dfa,logistic_regression,native_gpu,1,0.29988800815772265,0.29800600896123797,0.3078090085182339,3334.578151834806,0.22096581512156332,
r1000000-f64-290325b13dfa,logistic_regression,native_gpu,256,0.24529299116693437,0.2408459986327216,0.24753100296948105,1043649.8767540364,0.2445768688770311,
r1000000-f64-290325b13dfa,logistic_regression,native_gpu,4096,0.2515310188755393,0.24718500208109617,0.2577570121502504,16284273.877277745,0.4322767380885712,
r1000000-f64-290325b13dfa,logistic_regression,native_gpu,65536,0.4959899961249903,0.4879249900113791,0.5595110123977065,132131697.23585477,1.7705901504490076,0
r1000000-f64-290325b13dfa,pca,accel,1,0.2440109965391457,0.23416000476572663,0.24751901219133288,4098.175960031269,0.27198772827884604,
r1000000-f64-290325b13dfa,pca,accel,256,0.25427300715819,0.25383000320289284,0.25704200379550457,1006791.8842865439,0.24262895578838548,
r1000000-f64-290325b13dfa,pca,accel,4096,0.9065659978659824,0.8806430123513564,0.9192180004902184,4518148.716852175,0.1393533297887994,
r1000000-f64-290325b13dfa,pca,accel,65536,15.211184989311732,15.013692012871616,15.322203005780466,4308408.5852646865,0.10347129482315057,
r1000000-f64-290325b13dfa,pca,cpu,1,0.0663679966237396,0.056311997468583286,0.0676829949952662,15067.50317731157,1.0,
r1000000-f64-290325b13dfa,pca,cpu,256,0.06169399421196431,0.05507901369128376,0.06322299304883927,4149512.497447506,1.0,
r1000000-f64-290325b13dfa,pca,cpu,4096,0.12633299047593027,0.1175659999717027,0.1268050109501928,32422251.57949059,1.0,
r1000000-f64-290325b13dfa,pca,cpu,65536,1.5739210066385567,1.57376000424847,1.5780100075062364,41638684.358096264,1.0,
r1000000-f64-290325b13dfa,pca,native_gpu,1,0.15738399815745652,0.15691400039941072,0.1583700068295002,6353.886111086968,0.4216946919682459,
r1000000-f64-290325b13dfa,pca,native_gpu,256,0.19085999520029873,0.19075600721407682,0.19732398504856974,1341297.3196993945,0.32324214483616287,
r1000000-f64-290325b13dfa,pca,native_gpu,4096,0.20745000801980495,0.20683099864982069,0.21859700791537762,19744515.987721536,0.6089804077706733,
r1000000-f64-290325b13dfa,pca,native_gpu,65536,0.8393750031245872,0.8371409930987284,0.9762190165929496,78077140.43906617,1.8751106487322233,0
r1000000-f64-290325b13dfa,random_forest,accel,1,0.27734598552342504,0.2681990008568391,0.27744899853132665,3605.604739916232,42.57549636076176,0
r1000000-f64-290325b13dfa,random_forest,accel,256,0.29700501181650907,0.28955300513189286,0.3013789973920211,861938.3169135135,39.75765909004833,0
r1000000-f64-290325b13dfa,random_forest,accel,4096,0.626761990133673,0.6219950155355036,0.6452359957620502,6535176.134606414,18.235048045128348,0
r1000000-f64-290325b13dfa,random_forest,accel,65536,4.36003900540527,4.331494987127371,4.452673994819634,15031058.189789834,13.953945806462414,0
r1000000-f64-290325b13dfa,random_forest,cpu,1,11.808142997324467,11.677206013700925,11.97165199846495,84.68732130247608,1.0,
r1000000-f64-290325b13dfa,random_forest,cpu,256,11.808224007836543,11.72953900822904,11.86566699470859,21679.805517756547,1.0,
r1000000-f64-290325b13dfa,random_forest,cpu,4096,11.429035002947785,11.378843992133625,11.504212990985252,358385.46289722243,1.0,
r1000000-f64-290325b13dfa,random_forest,cpu,65536,60.839747995487414,57.26588699326385,64.80779801495373,1077190.5236172397,1.0,
r1000000-f64-290325b13dfa,random_forest,native_gpu,1,0.17950800247490406,0.1770999951986596,0.18865200399886817,5570.782283869512,65.78059381489297,0
r1000000-f64-290325b13dfa,random_forest,native_gpu,256,0.18075799744110554,0.1802700135158375,0.1825720100896433,1416258.2216225856,65.32614974163945,0
r1000000-f64-290325b13dfa,random_forest,native_gpu,4096,0.21282699890434742,0.20969100296497345,0.2130189968738705,19245678.513941262,53.70105795686397,0
r1000000-f64-290325b13dfa,random_forest,native_gpu,65536,1.518249002401717,1.5167370002018288,1.5230260032694787,43165514.94275883,40.072312182813924,0
r1000000-f64-290325b13dfa,xgboost,cpu,1,0.1891180145321414,0.1863040088210255,0.21236900647636503,5287.703566864837,1.0,
r1000000-f64-290325b13dfa,xgboost,cpu,256,0.3116750158369541,0.30521300504915416,0.3257040079915896,821368.370873592,1.0,
r1000000-f64-290325b13dfa,xgboost,cpu,4096,1.0154860065085813,1.0146789863938466,1.0303910094080493,4033536.625563916,1.0,
r1000000-f64-290325b13dfa,xgboost,cpu,65536,14.6983739832649,14.683697998407297,16.953180995187722,4458724.487117908,1.0,
r1000000-f64-290325b13dfa,xgboost,native_gpu,1,0.8684099884703755,0.8628140058135614,0.868742004968226,1151.5298226375864,0.21777503373176926,
